,lower anxiety,upper anxiety
2025-07-01,64.18083919599331,85.37749350888112
2025-08-01,64.41960827473146,88.25872319983226
2025-09-01,71.49584988553318,91.31321474867237
2025-10-01,69.35353608099486,90.46156143474857
2025-11-01,66.96358194494702,89.46765933635457
2025-12-01,61.0549925333478,86.78979115624331
2026-01-01,65.15594788942667,88.68322572868274
2026-02-01,68.45882157486334,90.09505402505215
2026-03-01,73.96274053774592,92.25097637414702
2026-04-01,71.22749948605451,91.20848400333462
2026-05-01,64.2518236874775,88.27974594411175
2026-06-01,70.53066692867972,90.93395035191942
2026-07-01,66.70389173107883,89.80163047344634
2026-08-01,66.26043690267053,89.81218845709627
2026-09-01,72.41970747762097,92.18599019241908
2026-10-01,73.09537511930067,92.42807123560357
2026-11-01,65.20826493807742,89.38508960750087
2026-12-01,60.829913787548286,87.46425275722044
2027-01-01,66.31783635218808,89.84373779511162
2027-02-01,72.12016870389134,92.07763142394577
2027-03-01,84.73680848769602,96.1458636714111
2027-04-01,76.1119033849534,93.47074937877369
2027-05-01,64.90138161574451,89.25631650674066
2027-06-01,64.871156564701,89.24358787188781
2027-07-01,59.23689262226731,89.4617120690711
2027-08-01,60.04907108167204,90.71402466584998
2027-09-01,67.33601219762673,93.08310484299331
2027-10-01,66.010058945727,92.68879744840386
2027-11-01,61.56720296046277,91.27191858775561
2027-12-01,55.87354432770191,89.20730876909053
2028-01-01,60.6247220379298,90.9507876590799
2028-02-01,65.01471995617528,92.3845396871462
2028-03-01,73.97736692227969,94.88718382508641
2028-04-01,68.46999132671266,93.41074067031404
2028-05-01,59.49961105596192,90.55721411816982
2028-06-01,64.11330205697811,92.10263425730693
2028-07-01,59.90631283245307,91.33967750646646
2028-08-01,59.9994069183412,91.63731720230781
2028-09-01,66.91179191486232,93.66887690732231
2028-10-01,67.01157255541689,93.69557478182895
2028-11-01,59.72046467614554,91.55904633877682
2028-12-01,54.75856631030092,89.85268313066865
2029-01-01,60.230052532919466,91.72168474372103
2029-02-01,65.95395747365556,93.40927932085613
2029-03-01,78.88674715537188,96.47127507737652
2029-04-01,70.12036253645665,94.49633074173381
2029-05-01,58.83830683143096,91.27225237315602
2029-06-01,60.30254756776201,91.74464513804854
2029-07-01,55.50849067270814,91.43989935641558
2029-08-01,56.31012600049965,92.19074139144767
2029-09-01,63.75115365710393,94.1707201205176
2029-10-01,62.835096825348224,93.95042755818102
2029-11-01,57.298214686217854,92.495327451421
2029-12-01,51.724907830421614,90.77617299398347
2030-01-01,56.797170226737904,92.3521327456646
2030-02-01,61.77519769006581,93.6887375384407
2030-03-01,72.67571696343691,96.06811933656822
2030-04-01,65.63679556985932,94.60785984876073
2030-05-01,55.558077999104334,91.98891779960404
2030-06-01,59.29905550940458,93.04714891404018
